date,value
2020-10-5 23-41-54,62.1
2020-10-5 23-41-55,51.56
2020-10-5 23-41-56,51.56
2020-10-5 23-41-57,63.28
2020-10-5 23-41-58,63.28
2020-10-5 23-41-59,63.28
2020-10-5 23-42-00,63.28
2020-10-5 23-42-01,63.28
2020-10-5 23-42-02,63.28
2020-10-5 23-42-03,63.28
2020-10-5 23-42-04,63.28
2020-10-5 23-42-05,63.28
2020-10-5 23-42-06,63.28
2020-10-5 23-42-07,63.28
2020-10-5 23-42-08,63.28
2020-10-5 23-42-09,63.28
2020-10-5 23-42-10,63.28
2020-10-5 23-42-11,63.28
2020-10-5 23-42-13,63.28
2020-10-5 23-42-14,63.28
2020-10-5 23-42-15,63.28
2020-10-5 23-42-16,63.28
2020-10-5 23-42-17,63.28
2020-10-5 23-42-18,63.28
2020-10-5 23-42-19,63.28
2020-10-5 23-42-20,63.28
2020-10-5 23-42-21,63.28
2020-10-5 23-42-22,63.28
2020-10-5 23-42-23,63.28
2020-10-5 23-42-24,63.28
2020-10-5 23-42-25,63.28
2020-10-5 23-42-26,63.28
2020-10-5 23-42-27,63.28
2020-10-5 23-42-28,63.28
2020-10-5 23-42-30,63.28
2020-10-5 23-42-31,63.28
2020-10-5 23-42-32,63.28
2020-10-5 23-42-33,63.28
2020-10-5 23-42-34,63.28
2020-10-5 23-42-35,63.28
2020-10-5 23-42-36,58.59
2020-10-5 23-42-37,58.59
2020-10-5 23-42-38,58.59
2020-10-5 23-42-39,58.59
2020-10-5 23-42-40,58.59
2020-10-5 23-42-41,58.59
2020-10-5 23-42-42,58.59
2020-10-5 23-42-43,58.59
2020-10-5 23-42-44,58.59
2020-10-5 23-42-45,58.59
2020-10-5 23-42-46,58.59
2020-10-5 23-42-47,57.42
2020-10-5 23-42-49,57.42
2020-10-5 23-42-50,57.42
2020-10-5 23-42-51,65.62
2020-10-5 23-42-52,65.62
2020-10-5 23-42-53,65.62
2020-10-5 23-42-54,65.62
2020-10-5 23-42-55,58.59
2020-10-5 23-42-56,65.62
2020-10-5 23-42-57,62.1
2020-10-5 23-42-59,62.1
2020-10-5 23-43-00,58.59
2020-10-5 23-43-01,96.09
2020-10-5 23-43-02,96.09
2020-10-5 23-43-03,96.09
2020-10-5 23-43-04,58.59
2020-10-5 23-43-05,58.59
2020-10-5 23-43-06,58.59
2020-10-5 23-43-07,58.59
2020-10-5 23-43-09,58.59
2020-10-5 23-43-10,58.59
2020-10-5 23-43-11,58.59
2020-10-5 23-43-12,58.59
2020-10-5 23-43-13,58.59
2020-10-5 23-43-14,59.76
2020-10-5 23-43-15,59.76
2020-10-5 23-43-16,59.76
2020-10-5 23-43-17,59.76
2020-10-5 23-43-18,59.76
2020-10-5 23-43-19,59.76
2020-10-5 23-43-20,59.76
2020-10-5 23-43-21,59.76
2020-10-5 23-43-22,99.6
2020-10-5 23-43-24,99.6
2020-10-5 23-43-25,99.6
2020-10-5 23-43-26,99.6
2020-10-5 23-43-27,99.6
2020-10-5 23-43-28,99.6
2020-10-5 23-43-29,99.6
2020-10-5 23-43-30,99.6
2020-10-5 23-43-31,99.6
2020-10-5 23-43-32,99.6
2020-10-5 23-43-33,99.6
2020-10-5 23-43-34,99.6
2020-10-5 23-43-35,99.6
2020-10-5 23-43-36,99.6
2020-10-5 23-43-37,99.6
2020-10-5 23-43-38,99.6
2020-10-5 23-43-40,99.6
2020-10-5 23-43-41,99.6
2020-10-5 23-43-42,99.6
2020-10-5 23-43-43,99.6
2020-10-5 23-43-44,99.6
2020-10-5 23-43-45,99.6
2020-10-5 23-43-46,99.6
2020-10-5 23-43-47,99.6
2020-10-5 23-43-48,99.6
2020-10-5 23-43-49,99.6
2020-10-5 23-43-50,99.6
2020-10-5 23-43-51,99.6
2020-10-5 23-43-52,99.6
2020-10-5 23-43-53,99.6
2020-10-5 23-43-55,99.6
2020-10-5 23-43-56,99.6
2020-10-5 23-43-57,99.6
2020-10-5 23-43-58,99.6
2020-10-5 23-43-59,99.6
2020-10-5 23-44-00,99.6
2020-10-5 23-44-01,99.6
2020-10-5 23-44-02,99.6
2020-10-5 23-44-03,99.6
2020-10-5 23-44-04,99.6
2020-10-5 23-44-05,59.76
2020-10-5 23-44-06,59.76
2020-10-5 23-44-07,59.76
2020-10-5 23-44-09,71.48
2020-10-5 23-44-10,71.48
2020-10-5 23-44-11,71.48
2020-10-5 23-44-12,71.48
2020-10-5 23-44-13,71.48
2020-10-5 23-44-14,71.48
2020-10-5 23-44-15,71.48
2020-10-5 23-44-16,71.48
2020-10-5 23-44-17,71.48
2020-10-5 23-44-19,71.48
2020-10-5 23-44-20,71.48
2020-10-5 23-44-21,71.48
2020-10-5 23-44-22,71.48
2020-10-5 23-44-23,71.48
2020-10-5 23-44-24,71.48
2020-10-5 23-44-25,71.48
2020-10-5 23-44-26,71.48
2020-10-5 23-44-27,71.48
2020-10-5 23-44-28,71.48
2020-10-5 23-44-29,71.48
2020-10-5 23-44-30,71.48
2020-10-5 23-44-32,71.48
2020-10-5 23-44-33,70.31
2020-10-5 23-44-34,70.31
2020-10-5 23-44-35,70.31
2020-10-5 23-44-36,70.31
2020-10-5 23-44-37,70.31
2020-10-5 23-44-38,70.31
2020-10-5 23-44-39,70.31
2020-10-5 23-44-40,70.31
2020-10-5 23-44-41,70.31
2020-10-5 23-44-42,70.31
2020-10-5 23-44-43,70.31
2020-10-5 23-44-44,70.31
2020-10-5 23-44-45,70.31
2020-10-5 23-44-47,70.31
2020-10-5 23-44-48,70.31
2020-10-5 23-44-49,70.31
2020-10-5 23-44-50,70.31
2020-10-5 23-44-51,70.31
2020-10-5 23-44-52,70.31
2020-10-5 23-44-53,70.31
2020-10-5 23-44-54,70.31
2020-10-5 23-44-55,70.31
2020-10-5 23-44-56,70.31
2020-10-5 23-44-57,70.31
2020-10-5 23-44-58,70.31
2020-10-5 23-44-59,70.31
2020-10-5 23-45-00,70.31
2020-10-5 23-45-02,70.31
2020-10-5 23-45-03,70.31
2020-10-5 23-45-04,70.31
2020-10-5 23-45-05,70.31
2020-10-5 23-45-06,53.9
2020-10-5 23-45-07,53.9
2020-10-5 23-45-08,63.28
2020-10-5 23-45-09,63.28
2020-10-5 23-45-10,63.28
2020-10-5 23-45-11,63.28
2020-10-5 23-45-12,63.28
2020-10-5 23-45-13,63.28
2020-10-5 23-45-14,63.28
2020-10-5 23-45-15,63.28
2020-10-5 23-45-16,63.28
2020-10-5 23-45-18,63.28
2020-10-5 23-45-19,63.28
2020-10-5 23-45-20,62.1
2020-10-5 23-45-21,62.1
2020-10-5 23-45-22,63.28
2020-10-5 23-45-23,63.28
2020-10-5 23-45-24,63.28
2020-10-5 23-45-25,62.1
2020-10-5 23-45-26,62.1
2020-10-5 23-45-27,62.1
2020-10-5 23-45-28,62.1
2020-10-5 23-45-29,55.07
2020-10-5 23-45-30,55.07
2020-10-5 23-46-02,53.9
2020-10-5 23-46-03,53.9
2020-10-5 23-46-04,53.9
2020-10-5 23-46-05,53.9
2020-10-5 23-46-07,55.07
2020-10-5 23-46-08,55.07
2020-10-5 23-46-09,51.56
2020-10-5 23-46-10,51.56
2020-10-5 23-46-11,51.56
2020-10-5 23-46-12,51.56
2020-10-5 23-46-13,51.56
2020-10-5 23-46-14,51.56
2020-10-5 23-46-15,51.56
2020-10-5 23-46-16,51.56
2020-10-5 23-46-18,51.56
2020-10-5 23-46-19,51.56
2020-10-5 23-46-20,51.56
2020-10-5 23-46-21,51.56
2020-10-5 23-46-22,51.56
2020-10-5 23-46-23,51.56
2020-10-5 23-46-24,51.56
2020-10-5 23-46-25,51.56
2020-10-5 23-46-26,51.56
2020-10-5 23-46-27,51.56
2020-10-5 23-46-28,51.56
2020-10-5 23-46-29,51.56
2020-10-5 23-46-30,51.56
2020-10-5 23-46-31,51.56
2020-10-5 23-46-32,51.56
2020-10-5 23-46-33,51.56
2020-10-5 23-46-34,50.39
2020-10-5 23-46-35,50.39
2020-10-5 23-46-36,50.39
2020-10-5 23-46-37,50.39
2020-10-5 23-46-38,50.39
2020-10-5 23-46-40,50.39
2020-10-5 23-46-41,50.39
2020-10-5 23-46-42,50.39
2020-10-5 23-46-43,50.39
2020-10-5 23-46-44,50.39
2020-10-5 23-46-45,50.39
2020-10-5 23-46-46,50.39
2020-10-5 23-46-47,50.39
2020-10-5 23-46-48,50.39
2020-10-5 23-46-49,50.39
2020-10-5 23-46-50,50.39
2020-10-5 23-46-51,50.39
2020-10-5 23-46-52,50.39
2020-10-5 23-46-53,50.39
2020-10-5 23-46-54,50.39
2020-10-5 23-46-55,50.39
2020-10-5 23-46-56,51.56
2020-10-5 23-46-58,51.56
2020-10-5 23-46-59,51.56
2020-10-5 23-47-00,51.56
2020-10-5 23-47-01,51.56
2020-10-5 23-47-02,51.56
2020-10-5 23-47-03,51.56
2020-10-5 23-47-04,51.56
2020-10-5 23-47-05,51.56
2020-10-5 23-47-06,51.56
2020-10-5 23-47-07,53.9
2020-10-5 23-47-08,53.9
2020-10-5 23-47-09,53.9
2020-10-5 23-47-10,53.9
2020-10-5 23-47-11,53.9
2020-10-5 23-47-13,53.9
2020-10-5 23-47-14,53.9
2020-10-5 23-47-15,53.9
2020-10-5 23-47-16,53.9
2020-10-5 23-47-17,53.9
2020-10-5 23-47-18,52.73
2020-10-5 23-47-19,50.39
2020-10-5 23-47-20,50.39
2020-10-5 23-47-21,50.39
2020-10-5 23-47-22,51.56
2020-10-5 23-47-23,51.56
2020-10-5 23-47-24,51.56
2020-10-5 23-47-25,51.56
2020-10-5 23-47-26,50.39
2020-10-5 23-47-27,51.56
2020-10-5 23-47-28,51.56
2020-10-5 23-47-29,51.56
2020-10-5 23-47-30,48.04
2020-10-5 23-47-31,48.04
2020-10-5 23-47-33,48.04
2020-10-5 23-47-34,48.04
2020-10-5 23-47-35,48.04
2020-10-5 23-47-36,51.56
2020-10-5 23-47-37,48.04
2020-10-5 23-47-38,48.04
2020-10-5 23-47-39,48.04
2020-10-5 23-47-40,98.43
2020-10-5 23-47-41,98.43
2020-10-5 23-47-42,51.56
2020-10-5 23-47-43,50.39
2020-10-5 23-47-45,50.39
2020-10-5 23-47-46,50.39
2020-10-5 23-47-47,50.39
2020-10-5 23-47-48,50.39
2020-10-5 23-47-49,50.39
2020-10-5 23-47-50,50.39
2020-10-5 23-47-51,50.39
2020-10-5 23-47-52,50.39
2020-10-5 23-47-53,50.39
2020-10-5 23-47-54,50.39
2020-10-5 23-47-55,50.39
2020-10-5 23-47-56,50.39
2020-10-5 23-47-57,49.21
2020-10-5 23-47-58,49.21
2020-10-5 23-47-59,49.21
2020-10-5 23-48-00,49.21
2020-10-5 23-48-01,49.21
2020-10-5 23-48-03,49.21
2020-10-5 23-48-04,49.21
2020-10-5 23-48-05,49.21
2020-10-5 23-48-06,49.21
2020-10-5 23-48-07,98.43
2020-10-5 23-48-08,98.43
2020-10-5 23-48-09,98.43
2020-10-5 23-48-10,49.21
2020-10-5 23-48-11,49.21
2020-10-5 23-48-12,48.04
2020-10-5 23-48-13,48.04
2020-10-5 23-48-14,49.21
2020-10-5 23-48-15,49.21
2020-10-5 23-48-17,49.21
2020-10-5 23-48-18,49.21
2020-10-5 23-48-19,49.21
2020-10-5 23-48-20,98.43
2020-10-5 23-48-21,98.43
2020-10-5 23-48-22,98.43
2020-10-5 23-48-23,98.43
2020-10-5 23-48-24,98.43
2020-10-5 23-48-25,98.43
2020-10-5 23-48-26,98.43
2020-10-5 23-48-27,98.43
2020-10-5 23-48-28,98.43
2020-10-5 23-48-29,49.21
2020-10-5 23-48-30,63.28
2020-10-5 23-48-32,63.28
2020-10-5 23-48-33,63.28
2020-10-5 23-48-34,63.28
2020-10-5 23-48-35,63.28
2020-10-5 23-48-36,98.43
2020-10-5 23-48-37,98.43
2020-10-5 23-48-38,98.43
2020-10-5 23-48-39,98.43
2020-10-5 23-48-40,98.43
2020-10-5 23-48-41,98.43
2020-10-5 23-48-42,98.43
2020-10-5 23-48-43,98.43
2020-10-5 23-48-44,98.43
2020-10-5 23-48-45,98.43
2020-10-5 23-48-46,98.43
2020-10-5 23-48-48,98.43
2020-10-5 23-48-49,98.43
2020-10-5 23-48-50,98.43
2020-10-5 23-48-51,98.43
2020-10-5 23-48-52,98.43
2020-10-5 23-48-53,98.43
2020-10-5 23-48-54,98.43
2020-10-5 23-48-55,98.43
2020-10-5 23-48-56,98.43
2020-10-5 23-48-57,98.43
2020-10-5 23-48-58,98.43
2020-10-5 23-48-59,98.43
2020-10-5 23-49-00,98.43
2020-10-5 23-49-01,98.43
2020-10-5 23-49-02,98.43
2020-10-5 23-49-03,98.43
2020-10-5 23-49-04,98.43
2020-10-5 23-49-06,48.04
2020-10-5 23-49-07,48.04
2020-10-5 23-49-08,67.96
2020-10-5 23-49-09,67.96
2020-10-5 23-49-10,67.96
2020-10-5 23-49-11,67.96
2020-10-5 23-49-12,67.96
2020-10-5 23-49-13,69.14
2020-10-5 23-49-14,66.79
2020-10-5 23-49-15,66.79
2020-10-5 23-49-16,60.93
2020-10-5 23-49-17,69.14
2020-10-5 23-49-18,69.14
2020-10-5 23-49-19,60.93
2020-10-5 23-49-20,60.93
2020-10-5 23-49-21,60.93
2020-10-5 23-49-23,60.93
2020-10-5 23-49-24,60.93
2020-10-5 23-49-25,60.93
2020-10-5 23-49-26,60.93
2020-10-5 23-49-27,60.93
2020-10-5 23-49-28,60.93
2020-10-5 23-49-29,71.48
2020-10-5 23-49-30,71.48
2020-10-5 23-49-31,60.93
2020-10-5 23-49-32,71.48
2020-10-5 23-49-33,60.93
2020-10-5 23-49-34,60.93
2020-10-5 23-49-35,60.93
2020-10-5 23-49-36,60.93
2020-10-5 23-49-38,60.93
2020-10-5 23-49-39,60.93
2020-10-5 23-49-40,60.93
2020-10-5 23-49-41,60.93
2020-10-5 23-49-42,60.93
2020-10-5 23-49-43,60.93
2020-10-5 23-49-44,60.93
2020-10-5 23-49-45,60.93
2020-10-5 23-49-46,60.93
2020-10-5 23-49-47,60.93
2020-10-5 23-49-48,99.6
2020-10-5 23-49-49,99.6
2020-10-5 23-49-50,99.6
2020-10-5 23-49-51,99.6
2020-10-5 23-49-52,99.6
2020-10-5 23-49-54,99.6
2020-10-5 23-49-55,99.6
2020-10-5 23-49-56,99.6
2020-10-5 23-49-57,99.6
2020-10-5 23-49-58,99.6
2020-10-5 23-49-59,99.6
2020-10-5 23-50-00,99.6
2020-10-5 23-50-01,99.6
2020-10-5 23-50-02,99.6
2020-10-5 23-50-03,99.6
2020-10-5 23-50-04,99.6
2020-10-5 23-50-05,99.6
2020-10-5 23-50-06,99.6
2020-10-5 23-50-07,99.6
2020-10-5 23-50-09,99.6
2020-10-5 23-50-10,99.6
2020-10-5 23-50-11,99.6
2020-10-5 23-50-12,99.6
2020-10-5 23-50-13,99.6
2020-10-5 23-50-14,99.6
2020-10-5 23-50-15,99.6
2020-10-5 23-50-16,99.6
2020-10-5 23-50-17,99.6
2020-10-5 23-50-18,99.6
2020-10-5 23-50-19,99.6
2020-10-5 23-50-20,99.6
2020-10-5 23-50-21,51.56
2020-10-5 23-50-22,51.56
2020-10-5 23-50-23,51.56
2020-10-5 23-50-24,51.56
2020-10-5 23-50-26,52.73
2020-10-5 23-50-27,52.73
2020-10-5 23-50-28,52.73
2020-10-5 23-50-29,52.73
2020-10-5 23-50-30,52.73
2020-10-5 23-50-31,52.73
2020-10-5 23-50-32,69.14
2020-10-5 23-50-33,69.14
2020-10-5 23-50-34,90.23
2020-10-5 23-50-35,90.23
2020-10-5 23-50-36,90.23
2020-10-5 23-50-37,90.23
2020-10-5 23-50-38,90.23
2020-10-5 23-50-40,63.28
2020-10-5 23-50-41,63.28
2020-10-5 23-50-42,63.28
2020-10-5 23-50-43,63.28
2020-10-5 23-50-44,49.21
2020-10-5 23-50-45,67.96
2020-10-5 23-50-46,67.96
2020-10-5 23-50-47,91.4
2020-10-5 23-50-48,91.4
2020-10-5 23-50-49,91.4
2020-10-5 23-50-50,91.4
2020-10-5 23-50-51,57.42
2020-10-5 23-50-52,57.42
2020-10-5 23-50-53,57.42
2020-10-5 23-50-54,92.57
2020-10-5 23-50-55,92.57
2020-10-5 23-50-56,92.57
2020-10-5 23-50-57,92.57
2020-10-5 23-50-59,92.57
2020-10-5 23-51-00,77.34
2020-10-5 23-51-01,77.34
2020-10-5 23-51-02,93.75
2020-10-5 23-51-03,93.75
2020-10-5 23-51-04,93.75
2020-10-5 23-51-05,93.75
2020-10-5 23-51-06,48.04
2020-10-5 23-51-07,48.04
2020-10-5 23-51-08,48.04
2020-10-5 23-51-09,48.04
2020-10-5 23-51-10,48.04
2020-10-5 23-51-11,89.06
2020-10-5 23-51-12,89.06
2020-10-5 23-51-13,89.06
2020-10-5 23-51-14,89.06
2020-10-5 23-51-15,89.06
2020-10-5 23-51-16,89.06
2020-10-5 23-51-17,89.06
2020-10-5 23-51-18,89.06
2020-10-5 23-51-19,89.06
2020-10-5 23-51-21,89.06
2020-10-5 23-51-22,89.06
2020-10-5 23-51-23,89.06
2020-10-5 23-51-24,89.06
2020-10-5 23-51-25,89.06
2020-10-5 23-51-26,89.06
2020-10-5 23-51-27,71.48
2020-10-5 23-51-28,71.48
2020-10-5 23-51-29,71.48
2020-10-5 23-51-30,71.48
2020-10-5 23-51-31,71.48
2020-10-5 23-51-32,71.48
2020-10-5 23-51-34,71.48
2020-10-5 23-51-35,71.48
2020-10-5 23-51-36,71.48
2020-10-5 23-51-37,71.48
2020-10-5 23-51-38,71.48
2020-10-5 23-51-39,71.48
2020-10-5 23-51-40,71.48
2020-10-5 23-51-41,71.48
2020-10-5 23-51-42,71.48
2020-10-5 23-51-43,71.48
2020-10-5 23-51-44,71.48
2020-10-5 23-51-45,70.31
2020-10-5 23-51-46,70.31
2020-10-5 23-51-48,70.31
2020-10-5 23-51-49,70.31
2020-10-5 23-51-50,70.31
2020-10-5 23-51-51,70.31
2020-10-5 23-51-52,70.31
2020-10-5 23-51-53,70.31
2020-10-5 23-51-54,80.85
2020-10-5 23-51-55,80.85
2020-10-5 23-51-56,80.85
2020-10-5 23-51-57,80.85
2020-10-5 23-51-58,80.85
2020-10-5 23-51-59,80.85
2020-10-5 23-52-00,82.03
2020-10-5 23-52-02,80.85
2020-10-5 23-52-03,80.85
2020-10-5 23-52-04,80.85
2020-10-5 23-52-05,52.73
2020-10-5 23-52-06,49.21
2020-10-5 23-52-07,73.82
2020-10-5 23-52-08,73.82
2020-10-5 23-52-09,60.93
2020-10-5 23-52-10,73.82
2020-10-5 23-52-11,75
2020-10-5 23-52-12,75
2020-10-5 23-52-13,75
2020-10-5 23-52-14,75
2020-10-5 23-52-15,75
2020-10-5 23-52-16,75
2020-10-5 23-52-17,75
2020-10-5 23-52-19,75
2020-10-5 23-52-20,75
2020-10-5 23-52-21,75
2020-10-5 23-52-22,75
2020-10-5 23-52-23,75
2020-10-5 23-52-24,75
2020-10-5 23-52-25,58.59
2020-10-5 23-52-26,58.59
2020-10-5 23-52-27,58.59
2020-10-5 23-52-28,58.59
2020-10-5 23-52-30,58.59
2020-10-5 23-52-31,92.57
2020-10-5 23-52-32,92.57
2020-10-5 23-52-33,92.57
2020-10-5 23-52-34,92.57
2020-10-5 23-52-35,92.57
2020-10-5 23-52-36,92.57
2020-10-5 23-52-37,92.57
2020-10-5 23-52-38,92.57
2020-10-5 23-52-39,92.57
2020-10-5 23-52-40,92.57
2020-10-5 23-52-41,48.04
2020-10-5 23-52-42,48.04
2020-10-5 23-52-43,48.04
2020-10-5 23-52-45,92.57
2020-10-5 23-52-46,99.6
2020-10-5 23-52-47,99.6
2020-10-5 23-52-48,99.6
2020-10-5 23-52-49,99.6
2020-10-5 23-52-50,99.6
2020-10-5 23-52-51,48.04
2020-10-5 23-52-52,48.04
2020-10-5 23-52-53,48.04
2020-10-5 23-52-54,48.04
2020-10-5 23-52-55,65.62
2020-10-5 23-52-56,65.62
2020-10-5 23-52-57,65.62
2020-10-5 23-52-59,65.62
2020-10-5 23-53-00,49.21
2020-10-5 23-53-01,49.21
2020-10-5 23-53-02,49.21
2020-10-5 23-53-03,49.21
2020-10-5 23-53-04,49.21
2020-10-5 23-53-05,49.21
2020-10-5 23-53-06,49.21
2020-10-5 23-53-07,49.21
2020-10-5 23-53-08,97.26
2020-10-5 23-53-09,97.26
2020-10-5 23-53-10,97.26
2020-10-5 23-53-12,97.26
2020-10-5 23-53-13,97.26
2020-10-5 23-53-14,97.26
2020-10-5 23-53-15,97.26
2020-10-5 23-53-16,97.26
2020-10-5 23-53-17,97.26
2020-10-5 23-53-18,97.26
2020-10-5 23-53-19,97.26
2020-10-5 23-53-20,96.09
2020-10-5 23-53-21,96.09
2020-10-5 23-53-22,96.09
2020-10-5 23-53-23,96.09
2020-10-5 23-53-24,48.04
2020-10-5 23-53-25,48.04
2020-10-5 23-53-26,48.04
2020-10-5 23-53-27,48.04
2020-10-5 23-53-29,48.04
2020-10-5 23-53-30,48.04
2020-10-5 23-53-31,55.07
2020-10-5 23-53-32,60.93
2020-10-5 23-53-33,60.93
2020-10-5 23-53-34,60.93
2020-10-5 23-53-35,60.93
2020-10-5 23-53-36,60.93
2020-10-5 23-53-37,60.93
2020-10-5 23-53-38,60.93
2020-10-5 23-53-39,60.93
2020-10-5 23-53-40,60.93
2020-10-5 23-53-41,80.85
2020-10-5 23-53-42,80.85
2020-10-5 23-53-43,80.85
2020-10-5 23-53-44,80.85
2020-10-5 23-53-45,80.85
2020-10-5 23-53-47,59.76
2020-10-5 23-53-48,59.76
2020-10-5 23-53-49,59.76
2020-10-5 23-53-50,59.76
2020-10-5 23-53-51,59.76
2020-10-5 23-53-52,59.76
2020-10-5 23-53-53,59.76
2020-10-5 23-53-54,59.76
2020-10-5 23-53-55,59.76
2020-10-5 23-53-56,59.76
2020-10-5 23-53-57,59.76
2020-10-5 23-53-58,59.76
2020-10-5 23-53-59,59.76
2020-10-5 23-54-00,77.34
2020-10-5 23-54-01,77.34
2020-10-5 23-54-02,77.34
2020-10-5 23-54-03,77.34
2020-10-5 23-54-04,86.71
2020-10-5 23-54-05,86.71
2020-10-5 23-54-06,86.71
2020-10-5 23-54-07,86.71
2020-10-5 23-54-08,86.71
2020-10-5 23-54-10,59.76
2020-10-5 23-54-11,59.76
2020-10-5 23-54-12,59.76
2020-10-5 23-54-13,59.76
2020-10-5 23-54-14,59.76
2020-10-5 23-54-15,59.76
2020-10-5 23-54-16,59.76
2020-10-5 23-54-17,59.76
2020-10-5 23-54-18,59.76
2020-10-5 23-54-19,77.34
2020-10-5 23-54-20,77.34
2020-10-5 23-54-21,89.06
2020-10-5 23-54-22,89.06
2020-10-5 23-54-24,89.06
2020-10-5 23-54-25,77.34
2020-10-5 23-54-26,77.34
2020-10-5 23-54-27,77.34
2020-10-5 23-54-28,77.34
2020-10-5 23-54-29,80.85
2020-10-5 23-54-30,77.34
2020-10-5 23-54-31,77.34
2020-10-5 23-54-32,77.34
2020-10-5 23-54-33,77.34
2020-10-5 23-54-34,77.34
2020-10-5 23-54-35,76.17
2020-10-5 23-54-36,76.17
2020-10-5 23-54-37,76.17
2020-10-5 23-54-38,77.34
2020-10-5 23-54-39,77.34
2020-10-5 23-54-41,50.39
2020-10-5 23-54-42,50.39
2020-10-5 23-54-43,50.39
2020-10-5 23-54-44,50.39
2020-10-5 23-54-45,50.39
2020-10-5 23-54-46,50.39
2020-10-5 23-54-47,50.39
2020-10-5 23-54-48,50.39
2020-10-5 23-54-49,50.39
2020-10-5 23-54-50,50.39
2020-10-5 23-54-51,50.39
2020-10-5 23-54-52,50.39
2020-10-5 23-54-53,50.39
2020-10-5 23-54-54,50.39
2020-10-5 23-54-55,50.39
2020-10-5 23-54-56,50.39
2020-10-5 23-54-57,50.39
2020-10-5 23-54-58,50.39
2020-10-5 23-55-00,50.39
2020-10-5 23-55-01,50.39
2020-10-5 23-55-02,63.28
2020-10-5 23-55-03,63.28
2020-10-5 23-55-04,63.28
2020-10-5 23-55-05,63.28
2020-10-5 23-55-06,63.28
2020-10-5 23-55-07,63.28
2020-10-5 23-55-08,63.28
2020-10-5 23-55-09,63.28
2020-10-5 23-55-10,63.28
2020-10-5 23-55-11,63.28
2020-10-5 23-55-12,63.28
2020-10-5 23-55-13,63.28
2020-10-5 23-55-14,59.76
2020-10-5 23-55-15,59.76
2020-10-5 23-55-16,59.76
2020-10-5 23-55-17,59.76
2020-10-5 23-55-19,59.76
2020-10-5 23-55-20,59.76
2020-10-5 23-55-21,59.76
2020-10-5 23-55-22,59.76
2020-10-5 23-55-23,59.76
2020-10-5 23-55-24,59.76
2020-10-5 23-55-25,59.76
2020-10-5 23-55-26,59.76
2020-10-5 23-55-27,59.76
2020-10-5 23-55-28,59.76
2020-10-5 23-55-29,59.76
2020-10-5 23-55-30,59.76
2020-10-5 23-55-31,59.76
2020-10-5 23-55-32,59.76
2020-10-5 23-55-33,60.93
2020-10-5 23-55-35,60.93
2020-10-5 23-55-36,60.93
2020-10-5 23-55-37,60.93
2020-10-5 23-55-38,60.93
2020-10-5 23-55-39,60.93
2020-10-5 23-55-40,60.93
2020-10-5 23-55-41,60.93
2020-10-5 23-55-42,60.93
2020-10-5 23-55-43,60.93
2020-10-5 23-55-44,59.76
2020-10-5 23-55-45,59.76
2020-10-5 23-55-46,58.59
2020-10-5 23-55-48,58.59
2020-10-5 23-55-49,80.85
2020-10-5 23-55-50,48.04
2020-10-5 23-55-51,48.04
2020-10-5 23-55-52,48.04
2020-10-5 23-55-53,48.04
2020-10-5 23-55-54,48.04
2020-10-5 23-55-55,48.04
2020-10-5 23-55-56,48.04
2020-10-5 23-55-57,48.04
2020-10-5 23-55-58,48.04
2020-10-5 23-55-59,48.04
2020-10-5 23-56-00,48.04
2020-10-5 23-56-01,48.04
2020-10-5 23-56-03,80.85
2020-10-5 23-56-04,80.85
2020-10-5 23-56-05,80.85
2020-10-5 23-56-06,80.85
2020-10-5 23-56-07,82.03
2020-10-5 23-56-08,82.03
2020-10-5 23-56-09,82.03
2020-10-5 23-56-10,82.03
2020-10-5 23-56-11,80.85
2020-10-5 23-56-12,80.85
2020-10-5 23-56-13,80.85
2020-10-5 23-56-14,80.85
2020-10-5 23-56-15,80.85
2020-10-5 23-56-16,80.85
2020-10-5 23-56-18,80.85
2020-10-5 23-56-19,66.79
2020-10-5 23-56-20,66.79
2020-10-5 23-56-21,66.79
2020-10-5 23-56-22,79.68
2020-10-5 23-56-23,79.68
2020-10-5 23-56-24,79.68
2020-10-5 23-56-25,79.68
2020-10-5 23-56-26,79.68
2020-10-5 23-56-27,79.68
2020-10-5 23-56-28,79.68
2020-10-5 23-56-29,79.68
2020-10-5 23-56-31,79.68
2020-10-5 23-56-32,79.68
2020-10-5 23-56-33,79.68
2020-10-5 23-56-34,78.51
2020-10-5 23-56-35,78.51
2020-10-5 23-56-36,78.51
2020-10-5 23-56-37,77.34
2020-10-5 23-56-38,77.34
2020-10-5 23-56-39,77.34
2020-10-5 23-56-40,77.34
2020-10-5 23-56-41,80.85
2020-10-5 23-56-42,59.76
2020-10-5 23-56-43,59.76
2020-10-5 23-56-44,59.76
2020-10-5 23-56-46,59.76
2020-10-5 23-56-47,82.03
2020-10-5 23-56-48,82.03
2020-10-5 23-56-49,82.03
2020-10-5 23-56-50,76.17
2020-10-5 23-56-51,83.2
2020-10-5 23-56-52,83.2
2020-10-5 23-56-53,83.2
2020-10-5 23-56-54,86.71
2020-10-5 23-56-55,86.71
2020-10-5 23-56-56,83.2
2020-10-5 23-56-57,84.37
2020-10-5 23-56-58,85.54
2020-10-5 23-56-59,86.71
2020-10-5 23-57-00,86.71
2020-10-5 23-57-01,86.71
2020-10-5 23-57-02,86.71
2020-10-5 23-57-03,86.71
